customerID;gender;SeniorCitizen;Partner;Dependents;tenure;Cuenta_Corriente;Multiple_CC;Forma_Pago;OnlineSecurity;OnlineBackup;DeviceProtection;TechSupport;Atencion_Telf;Atencion_personal;Contract;Correspondencia;MonthlyCharges;TotalCharges;Churn;Letra
9755-JHNMN;Female;0;No;No;49;Yes;No;P2C;Yes;Yes;Yes;Yes;No;No;Two year;No;67.4;3306.85;No;D
2789-HQBOU;Male;0;No;No;3;Yes;No;P2P;No;No;No;No;No;Yes;Month-to-month;Yes;80.35;253.8;No;B
5067-WJEUN;Male;0;Yes;Yes;67;Yes;No;P2C;Yes;Yes;No;No;No;No;Two year;Yes;54.2;3838.2;No;D
9251-WNSOD;Female;0;Yes;No;67;Yes;Yes;P2C;Yes;Yes;Yes;No;No;Yes;One year;No;75.1;5064.45;No;B
2616-UUTFK;Male;0;Yes;No;33;Yes;Yes;P2C;Yes;Yes;Yes;No;Yes;No;Month-to-month;Yes;72.75;2447.45;No;D
5103-MHMHY;Female;0;No;Yes;1;Yes;No;P2C;No;No;No;No;No;No;Month-to-month;No;45.95;45.95;Yes;B
4373-VVHQL;Male;0;No;No;1;Yes;No;P2C;No;No;No;No;No;No;Month-to-month;Yes;44.75;44.75;No;D
7268-IGMFD;Male;1;No;No;18;Yes;Yes;P2P;No;No;Yes;Yes;Yes;No;Month-to-month;No;93.9;1743.9;No;B
0235-KGSLC;Female;0;No;No;1;Yes;No;P2P;No;No;Yes;No;Yes;No;Month-to-month;Yes;85.55;85.55;Yes;D
9570-KYEUA;Male;0;No;No;64;Yes;Yes;P2P;Yes;No;Yes;Yes;No;Yes;Two year;No;99.25;6549.45;No;B
2712-SYWAY;Female;0;No;No;1;Yes;Yes;WIRE;No;No;No;No;No;No;Month-to-month;Yes;25.7;25.7;No;D
5498-IBWPI;Female;0;Yes;Yes;66;Yes;No;P2C;No;No;No;Yes;No;No;One year;Yes;49.4;3251.85;No;B
0013-SMEOE;Female;1;Yes;No;71;Yes;No;P2P;Yes;Yes;Yes;Yes;Yes;Yes;Two year;Yes;109.7;7904.25;No;D
9308-ANMVE;Male;0;No;Yes;47;Yes;No;P2C;Yes;Yes;No;No;No;No;Month-to-month;Yes;55.3;2654.05;No;B
3757-NJYBX;Male;1;Yes;No;32;Yes;Yes;P2P;No;Yes;Yes;No;Yes;Yes;Month-to-month;No;106.35;3520.75;Yes;D
7649-PHJVR;Male;0;No;No;11;Yes;No;WIRE;No;No;No;No;No;No;One year;No;19.5;226.8;No;B
3787-TRIAL;Male;0;Yes;Yes;21;No;No;P2C;No;No;No;No;No;No;Month-to-month;Yes;26.05;565.75;No;D
5156-UMKOW;Female;0;No;Yes;3;No;No;P2C;No;Yes;No;No;No;No;Month-to-month;No;29.65;90.05;No;B
6734-GMPVK;Male;0;No;No;5;Yes;Yes;P2P;No;Yes;Yes;No;Yes;Yes;Month-to-month;No;105.3;550.6;No;D
6161-ERDGD;Male;0;Yes;Yes;71;Yes;Yes;P2C;Yes;No;Yes;Yes;Yes;Yes;One year;No;85.45;6300.85;No;B
7318-EIVKO;Male;0;No;No;8;Yes;Yes;P2C;No;No;No;No;Yes;No;Month-to-month;Yes;59.25;436.6;No;D
5136-KCKGI;Female;0;Yes;Yes;33;Yes;Yes;P2P;Yes;No;Yes;No;Yes;Yes;One year;Yes;103.7;3467;Yes;B
6486-LHTMA;Female;1;Yes;No;31;Yes;Yes;P2P;No;No;Yes;No;Yes;No;One year;Yes;90.7;2835.5;No;D
3722-WPXTK;Male;0;No;No;1;Yes;No;P2P;No;No;No;No;Yes;Yes;Month-to-month;Yes;88.35;88.35;Yes;B
7176-WIONM;Female;0;Yes;No;12;No;No;P2C;No;No;Yes;No;Yes;Yes;Month-to-month;Yes;49.85;617.15;No;D
1089-HDMKP;Male;1;No;Yes;11;Yes;No;P2C;No;Yes;No;Yes;No;No;Month-to-month;Yes;54.55;601.25;No;B
0310-SUCIN;Female;0;Yes;No;71;Yes;No;P2C;Yes;Yes;Yes;Yes;Yes;Yes;One year;Yes;84.8;6046.1;No;D
2929-ERCFZ;Female;0;Yes;Yes;8;Yes;No;P2P;No;No;Yes;No;Yes;Yes;Month-to-month;Yes;94.2;777.3;Yes;B
8835-VSDSE;Female;0;Yes;No;2;Yes;No;P2P;No;No;No;No;No;No;Month-to-month;Yes;70.7;141.45;Yes;D
3275-RHRNE;Male;0;Yes;Yes;28;No;No;P2C;No;Yes;Yes;Yes;Yes;Yes;One year;Yes;60;1682.05;No;B
6901-GOGZG;Male;0;No;Yes;60;Yes;Yes;P2C;Yes;No;Yes;Yes;Yes;Yes;Two year;Yes;84.95;4984.85;No;D
7021-XSNYE;Male;0;Yes;Yes;7;No;No;P2C;Yes;No;Yes;Yes;No;Yes;Two year;No;49.65;305.55;No;B
9898-KZQDZ;Female;1;Yes;Yes;40;Yes;Yes;P2P;No;No;No;No;Yes;Yes;Month-to-month;Yes;94.55;3640.45;Yes;D
4307-KWMXE;Male;0;No;No;10;No;No;P2C;No;Yes;No;Yes;No;No;Month-to-month;No;35.75;389.8;No;B
2450-ZKEED;Female;0;No;No;11;Yes;No;P2C;No;No;Yes;Yes;No;No;One year;No;53.8;651.55;No;D
3893-JRNFS;Male;0;No;No;68;No;No;P2C;No;No;Yes;No;No;Yes;Month-to-month;Yes;39.9;2796.35;No;B
1133-KXCGE;Female;0;No;No;18;Yes;No;WIRE;No;No;No;No;No;No;One year;No;20.1;407.05;No;D
0142-GVYSN;Male;0;No;No;26;Yes;No;WIRE;No;No;No;No;No;No;Month-to-month;Yes;20.3;511.25;No;B
7854-FOKSF;Male;0;No;No;1;No;No;P2C;No;No;No;No;No;Yes;Month-to-month;No;35.9;35.9;Yes;D
8406-LNMHF;Male;1;Yes;No;59;Yes;No;P2P;Yes;Yes;Yes;No;No;No;One year;Yes;82.95;4903.15;No;B
8263-JQAIK;Male;1;No;No;2;No;No;P2C;No;No;No;No;No;No;Month-to-month;Yes;24.45;47.5;Yes;D
8314-DPQHL;Male;0;No;No;9;No;No;P2C;Yes;No;Yes;Yes;No;Yes;One year;No;50.8;463.6;No;B
9481-SFCQY;Female;0;No;Yes;14;Yes;No;P2C;No;No;Yes;No;Yes;No;Month-to-month;Yes;59.8;824.85;No;D
0567-GGCAC;Female;0;No;No;7;Yes;No;P2C;Yes;Yes;Yes;No;No;No;Month-to-month;No;61.4;438.9;No;B
8884-MRNSU;Male;0;Yes;Yes;17;Yes;No;WIRE;No;No;No;No;No;No;One year;No;19.9;329.75;No;D
9050-IKDZA;Female;1;No;No;2;Yes;No;P2P;No;No;No;No;Yes;No;Month-to-month;No;81.5;162.55;No;B
9802-CAQUT;Female;0;Yes;Yes;72;Yes;Yes;P2P;Yes;Yes;Yes;No;Yes;Yes;Two year;No;109.55;7887.25;No;D
0187-WZNAB;Female;0;Yes;Yes;27;Yes;No;P2P;Yes;No;No;No;No;No;Month-to-month;No;74.4;1972.35;No;B
1475-VWVDO;Male;0;No;No;7;Yes;No;P2P;No;No;Yes;No;No;No;Month-to-month;Yes;74.9;490.55;No;D
1357-MVDOZ;Male;0;Yes;Yes;11;Yes;No;P2C;No;No;Yes;No;Yes;No;Month-to-month;Yes;59.65;683.25;No;B
3325-FUYCG;Male;0;Yes;Yes;28;Yes;Yes;P2P;Yes;Yes;No;No;Yes;Yes;One year;No;106.1;2847.4;Yes;D
1197-BVMVG;Female;1;No;No;4;Yes;Yes;P2P;No;No;No;No;No;No;Month-to-month;Yes;74.45;294.45;No;B
8481-YYXWG;Female;0;No;No;5;Yes;No;P2P;No;Yes;No;Yes;No;Yes;Month-to-month;Yes;89.35;461.7;Yes;D
5198-EFNBM;Male;1;Yes;No;57;Yes;No;P2P;No;Yes;Yes;No;Yes;No;One year;Yes;90.65;5199.8;No;B
7140-ADSMJ;Male;0;No;No;8;Yes;No;WIRE;No;No;No;No;No;No;Month-to-month;Yes;20.45;162.3;No;D
7706-YLMQA;Female;0;No;No;70;Yes;No;WIRE;No;No;No;No;No;No;One year;No;19.7;1341.5;No;B
7994-UYIVZ;Male;0;Yes;No;8;Yes;Yes;P2P;No;No;No;No;No;Yes;Month-to-month;Yes;85.65;659.45;No;D
1740-CSDJP;Male;0;No;No;1;No;No;P2C;No;No;No;No;No;Yes;Month-to-month;Yes;35.25;35.25;Yes;B
6559-RAKOZ;Male;0;Yes;Yes;49;Yes;Yes;P2P;No;No;No;Yes;Yes;Yes;One year;Yes;97.95;4917.9;No;D
4716-MRVEN;Female;0;No;No;29;Yes;No;WIRE;No;No;No;No;No;No;One year;No;20;599.3;No;B
1323-OOEPC;Female;0;Yes;No;53;Yes;Yes;P2P;No;Yes;No;No;Yes;Yes;Month-to-month;Yes;98.4;5149.5;Yes;D
6164-HXUGH;Female;0;Yes;Yes;6;Yes;No;WIRE;No;No;No;No;No;No;Month-to-month;No;19.85;119.3;No;B
0320-DWVTU;Female;0;No;No;53;Yes;No;P2P;Yes;Yes;Yes;Yes;No;Yes;Two year;No;99.5;5424.25;No;D
1212-GLHMD;Male;0;No;No;3;Yes;No;P2P;Yes;No;No;No;No;Yes;Month-to-month;Yes;86.05;244.85;No;B
1088-AUUZZ;Male;0;Yes;Yes;56;Yes;Yes;P2C;Yes;Yes;No;Yes;No;Yes;Two year;Yes;75.85;4261.2;No;D
6614-YWYSC;Male;1;Yes;No;61;Yes;Yes;WIRE;No;No;No;No;No;No;Two year;No;25;1501.75;No;B
7641-EUYET;Male;1;Yes;Yes;46;Yes;Yes;P2P;Yes;Yes;Yes;No;Yes;No;Month-to-month;Yes;100.7;4541.2;Yes;D
9921-ZVRHG;Female;0;No;No;14;Yes;Yes;P2P;No;No;Yes;No;No;No;Month-to-month;Yes;80.45;1072;Yes;B
6620-HVDUJ;Male;0;No;No;24;Yes;No;P2C;Yes;Yes;No;Yes;No;No;Month-to-month;No;60.45;1440.75;No;D
1032-MAELW;Female;0;Yes;Yes;68;Yes;Yes;P2C;Yes;Yes;Yes;Yes;No;Yes;One year;Yes;78.45;5333.35;No;B
1552-TKMXS;Female;0;Yes;No;42;Yes;No;WIRE;No;No;No;No;No;No;Month-to-month;No;20.35;869.9;No;D
8622-ZLFKO;Female;0;Yes;No;6;Yes;Yes;P2P;No;Yes;No;No;No;Yes;Month-to-month;Yes;90.75;512.25;No;B
6188-UXBBR;Female;0;Yes;No;38;Yes;No;WIRE;No;No;No;No;No;No;One year;Yes;20.25;814.75;No;D
5702-SKUOB;Female;0;Yes;No;4;Yes;No;WIRE;No;No;No;No;No;No;Month-to-month;No;19.6;93.45;No;B
6061-GWWAV;Male;0;No;Yes;41;Yes;No;P2C;Yes;Yes;Yes;No;Yes;No;One year;No;70.2;2894.55;No;D
6585-WCEWR;Male;0;Yes;Yes;72;Yes;No;WIRE;No;No;No;No;No;No;Two year;No;20.35;1354.4;No;B
9067-SQTNS;Male;0;Yes;Yes;44;Yes;No;WIRE;No;No;No;No;No;No;One year;No;20.6;926;No;D
1776-SPBWV;Female;0;Yes;Yes;34;Yes;No;WIRE;No;No;No;No;No;No;One year;Yes;20.1;682.1;No;B
9668-PUGNU;Male;0;Yes;No;71;Yes;Yes;WIRE;No;No;No;No;No;No;Two year;Yes;24.5;1816.2;No;D
1926-QUZNN;Female;0;Yes;No;72;Yes;Yes;WIRE;No;No;No;No;No;No;Two year;Yes;25.25;1841.2;No;B
7016-NVRIC;Male;1;Yes;No;29;Yes;No;P2P;Yes;No;Yes;No;No;Yes;One year;No;90.1;2656.7;No;D
9565-AXSMR;Male;0;Yes;Yes;52;Yes;No;WIRE;No;No;No;No;No;No;Two year;No;19.2;1054.75;No;B
8869-LIHMK;Female;0;No;No;64;Yes;Yes;P2P;Yes;Yes;Yes;Yes;Yes;Yes;Two year;Yes;115.1;7334.05;No;D
5186-SAMNZ;Male;1;No;No;1;Yes;No;P2P;No;No;No;No;No;No;Month-to-month;Yes;69.5;69.5;Yes;B
4927-WWOOZ;Male;0;Yes;No;2;Yes;Yes;P2P;No;No;Yes;No;Yes;No;Month-to-month;Yes;91.45;171.45;No;D
5373-SFODM;Male;1;Yes;No;36;Yes;Yes;P2P;No;No;No;No;No;Yes;Month-to-month;Yes;85.25;3132.75;Yes;B
9081-WWXKP;Female;0;Yes;Yes;47;Yes;No;WIRE;No;No;No;No;No;No;Two year;No;20.25;873.4;No;D
3133-PZNSR;Male;0;Yes;Yes;72;Yes;Yes;P2P;Yes;Yes;No;Yes;No;Yes;Two year;Yes;97.75;6991.6;No;B
8931-GJJIQ;Female;0;No;No;9;Yes;Yes;P2P;No;No;No;No;No;Yes;Month-to-month;Yes;83.3;803.3;Yes;D
0022-TCJCI;Male;1;No;No;45;Yes;No;P2C;Yes;No;Yes;No;No;Yes;One year;No;62.7;2791.5;Yes;B
3612-YVGSJ;Female;0;Yes;No;71;Yes;Yes;WIRE;No;No;No;No;No;No;Two year;Yes;24.45;1681.6;No;D
5397-NSKQG;Male;0;Yes;Yes;67;No;No;P2C;Yes;No;No;No;Yes;Yes;Two year;No;50.9;3281.65;No;B
2000-DHJUY;Female;1;Yes;No;70;Yes;Yes;P2C;Yes;Yes;Yes;Yes;Yes;Yes;Two year;Yes;92.2;6474.45;No;D
8670-ERCJH;Male;0;No;No;72;Yes;Yes;P2P;Yes;Yes;Yes;Yes;Yes;Yes;Two year;No;113.4;8164.1;No;B
2050-ONYDQ;Female;0;Yes;Yes;65;Yes;Yes;WIRE;No;No;No;No;No;No;Two year;No;26;1654.85;No;D
0739-UUAJR;Female;0;Yes;Yes;72;No;No;P2C;Yes;No;Yes;No;Yes;Yes;Two year;Yes;53.8;3952.45;No;B
0952-KMEEH;Male;0;No;No;13;Yes;Yes;P2P;Yes;No;No;No;Yes;Yes;Month-to-month;No;98.15;1230.25;Yes;D
0654-PQKDW;Female;0;Yes;Yes;62;Yes;No;P2C;Yes;No;Yes;Yes;Yes;No;One year;Yes;70.75;4263.45;No;B
7963-SHNDT;Female;0;No;No;52;No;No;P2C;Yes;Yes;No;Yes;No;No;Two year;No;39.1;1982.1;No;D
0188-GWFLE;Male;0;No;No;2;Yes;No;WIRE;No;No;No;No;No;No;Month-to-month;No;20.05;33.7;No;B
2882-DDZPG;Female;0;No;No;12;Yes;No;WIRE;No;No;No;No;No;No;Month-to-month;No;19.45;227.45;No;D
9137-NOQKA;Male;1;No;No;2;Yes;No;WIRE;No;No;No;No;No;No;Month-to-month;No;19.2;37.2;No;B
1849-RJYIG;Female;0;No;No;8;Yes;No;P2C;Yes;No;No;No;Yes;No;Month-to-month;Yes;60;487.75;No;D
4061-UKJWL;Male;0;No;No;3;Yes;No;P2C;No;No;No;No;No;No;Month-to-month;No;45.45;141.7;No;B
8263-QMNTJ;Male;0;Yes;No;72;Yes;Yes;P2P;Yes;Yes;Yes;Yes;Yes;Yes;Two year;Yes;115.55;8425.3;No;D
3230-JCNZS;Female;0;Yes;Yes;71;Yes;Yes;P2P;Yes;Yes;Yes;No;Yes;No;Two year;Yes;99;7061.65;No;B
5130-IEKQT;Male;1;No;No;25;Yes;Yes;P2P;No;Yes;Yes;No;Yes;Yes;Month-to-month;No;105.95;2655.25;Yes;D
7996-BPXHY;Female;0;Yes;Yes;13;Yes;Yes;WIRE;No;No;No;No;No;No;Two year;Yes;25;332.5;No;B
0407-BDJKB;Male;0;Yes;No;60;Yes;Yes;P2P;No;Yes;Yes;No;Yes;No;Month-to-month;Yes;95.75;5742.9;Yes;D
8237-ULIXL;Female;0;Yes;No;72;Yes;Yes;WIRE;No;No;No;No;No;No;Two year;No;24.85;1871.85;No;B
8216-AZUUZ;Female;0;Yes;Yes;42;Yes;No;P2P;No;No;Yes;Yes;Yes;Yes;Two year;Yes;100.4;4303.65;No;D
4074-SJFFA;Female;0;No;No;1;Yes;No;P2C;No;No;No;No;No;Yes;Month-to-month;Yes;54.75;54.75;Yes;B
5186-PEIZU;Female;0;No;No;35;Yes;No;WIRE;No;No;No;No;No;No;Month-to-month;No;19.25;617.65;No;D
4910-GMJOT;Female;0;No;No;1;Yes;Yes;P2P;No;No;No;No;Yes;Yes;Month-to-month;Yes;94.6;94.6;Yes;B
4361-FEBGN;Male;0;No;No;48;Yes;No;WIRE;No;No;No;No;No;No;Two year;No;20.15;982.95;No;D
0380-ZCSBI;Male;0;No;No;10;Yes;No;WIRE;No;No;No;No;No;No;Month-to-month;No;20;198.7;No;B
6463-MVYRY;Female;1;No;No;57;Yes;No;P2C;Yes;No;Yes;Yes;Yes;No;Two year;No;69.85;4003;No;D
9624-EGDEQ;Female;0;No;No;37;Yes;No;WIRE;No;No;No;No;No;No;Two year;No;19.8;813.3;No;B
5849-ASHZJ;Male;0;No;Yes;27;Yes;No;WIRE;No;No;No;No;No;No;One year;No;20.05;552.9;No;D
7576-OYWBN;Male;1;No;No;3;Yes;Yes;P2P;No;No;No;No;No;No;Month-to-month;Yes;76.05;231.8;Yes;B
8384-FZBJK;Female;0;Yes;Yes;57;Yes;Yes;P2P;No;Yes;No;No;Yes;Yes;Month-to-month;Yes;100.6;5611.7;No;D
0962-CQPWQ;Female;0;Yes;Yes;62;Yes;No;WIRE;No;No;No;No;No;No;Two year;No;20.3;1296.15;No;B
1265-BCFEO;Female;0;Yes;No;71;Yes;Yes;P2C;No;No;Yes;Yes;Yes;Yes;Two year;Yes;80.45;5662.25;No;D
5945-AZYHT;Male;0;Yes;No;71;Yes;Yes;P2P;Yes;Yes;Yes;No;Yes;Yes;One year;Yes;109.6;7854.15;No;B
6384-VMJHP;Female;0;No;No;72;Yes;No;P2C;Yes;Yes;Yes;Yes;No;Yes;Two year;Yes;73;5265.2;No;D
7730-CLDSV;Female;0;Yes;Yes;72;Yes;Yes;P2P;No;Yes;Yes;Yes;No;Yes;Two year;Yes;98.65;7129.45;No;B
0164-APGRB;Female;0;No;No;72;Yes;Yes;P2P;Yes;Yes;Yes;Yes;Yes;Yes;Two year;Yes;114.9;8496.7;No;D
1790-NESIO;Female;0;No;No;13;Yes;No;WIRE;No;No;No;No;No;No;Two year;Yes;20.4;261.3;No;B
5539-TMZLF;Male;1;No;No;1;Yes;No;P2P;No;No;No;No;No;No;Month-to-month;Yes;69.75;69.75;Yes;D
4446-BZKHU;Male;0;Yes;No;61;Yes;Yes;P2P;No;Yes;Yes;No;Yes;Yes;Month-to-month;Yes;105.55;6281.45;Yes;B
5976-JCJRH;Male;0;Yes;No;10;Yes;No;P2P;No;No;No;No;No;No;Month-to-month;Yes;70.3;738.2;Yes;D
0137-OCGAB;Female;0;No;No;1;Yes;Yes;P2P;No;Yes;No;No;No;No;Month-to-month;Yes;80.2;80.2;Yes;B
9297-EONCV;Female;0;No;No;72;Yes;Yes;P2C;Yes;Yes;Yes;Yes;Yes;Yes;Two year;Yes;91.35;6697.2;No;D
4588-YBNIB;Female;0;No;No;1;Yes;No;WIRE;No;No;No;No;No;No;Month-to-month;Yes;19.6;19.6;Yes;B
3336-JORSO;Female;1;No;No;33;Yes;Yes;P2P;No;Yes;Yes;Yes;Yes;Yes;Month-to-month;Yes;110.45;3655.45;Yes;D
8766-PAFNE;Male;0;Yes;No;71;Yes;No;P2C;No;Yes;Yes;Yes;Yes;Yes;Two year;Yes;79.1;5564.85;No;B
3130-ICDUP;Female;0;No;Yes;2;Yes;Yes;P2P;Yes;No;No;No;No;No;Month-to-month;No;80.55;188.1;No;D
0880-FVFWF;Male;0;No;No;56;Yes;Yes;P2P;Yes;Yes;No;No;No;No;Month-to-month;Yes;86.4;4922.4;No;B
4213-HKBJO;Female;0;No;No;33;Yes;Yes;WIRE;No;No;No;No;No;No;Two year;No;25.7;826.1;No;D
5028-GZLDO;Male;0;No;No;2;Yes;No;P2P;No;No;No;No;No;No;Month-to-month;No;70.7;140.7;Yes;B
6861-XWTWQ;Male;1;Yes;No;7;Yes;Yes;P2P;No;No;Yes;No;Yes;Yes;Month-to-month;Yes;99.25;665.45;Yes;D
4837-QUSFT;Female;0;Yes;No;65;Yes;Yes;P2P;Yes;Yes;No;Yes;Yes;No;One year;Yes;100.15;6643.5;No;B
9953-ZMKSM;Male;0;No;No;63;Yes;Yes;WIRE;No;No;No;No;No;No;Two year;No;25.25;1559.3;No;D
7665-NKLAV;Female;0;Yes;Yes;36;No;No;P2C;Yes;No;Yes;Yes;No;No;Two year;No;40.65;1547.35;No;B
2433-KMEAS;Male;0;No;No;22;Yes;Yes;P2C;Yes;No;No;No;No;No;Month-to-month;Yes;54.45;1127.35;Yes;D
8250-ZNGGW;Female;1;No;No;5;Yes;No;P2C;Yes;Yes;No;Yes;No;No;Month-to-month;No;59.9;287.85;No;B
3550-SAHFP;Female;0;No;No;33;Yes;Yes;P2P;No;No;No;No;No;Yes;Month-to-month;Yes;83.35;2757.85;Yes;D
8562-GHPPI;Female;0;No;No;1;Yes;No;WIRE;No;No;No;No;No;No;Month-to-month;No;19.8;19.8;No;B
4986-MXSFP;Female;0;No;No;2;Yes;No;WIRE;No;No;No;No;No;No;Month-to-month;Yes;20;40.9;No;D
3027-YNWZU;Female;0;Yes;No;64;Yes;Yes;WIRE;No;No;No;No;No;No;Two year;No;25;1584.8;No;B
4873-ILOLJ;Male;0;No;No;24;Yes;No;P2P;No;No;No;No;Yes;Yes;Month-to-month;Yes;90.35;2238.5;Yes;D
9481-WHGWY;Female;0;Yes;Yes;70;Yes;No;P2C;Yes;No;No;Yes;Yes;Yes;Two year;No;75.35;5437.75;No;B
9565-DJPIB;Female;0;No;Yes;4;Yes;Yes;P2P;No;Yes;No;No;Yes;No;Month-to-month;No;89.6;365.65;Yes;D
3301-LSLWQ;Female;0;No;No;29;Yes;Yes;P2C;Yes;No;No;No;No;Yes;Month-to-month;Yes;66.1;1912.15;No;B
3166-PNEOF;Female;0;No;No;61;Yes;Yes;P2C;Yes;No;Yes;Yes;Yes;Yes;Two year;No;86.45;5175.3;No;D
8780-YRMTT;Female;0;No;No;66;No;No;P2C;Yes;Yes;Yes;Yes;No;No;Two year;Yes;47.4;3177.25;No;B
5140-FOMCQ;Female;0;Yes;No;59;Yes;Yes;P2P;Yes;Yes;Yes;No;Yes;Yes;One year;Yes;109.15;6557.75;No;D
8166-ORCHU;Male;1;Yes;No;33;Yes;No;P2P;Yes;Yes;No;Yes;No;Yes;One year;Yes;93.55;3055.5;No;B
8454-AATJP;Female;0;No;No;72;Yes;Yes;P2P;Yes;Yes;Yes;Yes;Yes;Yes;Two year;No;115.05;8405;No;D
4659-NZRUF;Female;0;No;No;19;Yes;Yes;P2P;Yes;Yes;No;No;No;Yes;Month-to-month;Yes;95.15;1789.25;Yes;B
4191-XOVOM;Male;0;No;No;63;Yes;Yes;P2P;No;Yes;No;Yes;Yes;Yes;Month-to-month;No;105.4;6713.2;No;D
8429-XIBUM;Male;0;No;No;22;Yes;Yes;P2P;Yes;No;No;No;Yes;Yes;Month-to-month;Yes;101.35;2317.1;Yes;B
4878-BUNFV;Male;0;Yes;Yes;42;Yes;No;WIRE;No;No;No;No;No;No;Two year;No;20.7;828.85;No;D
2608-BHKFN;Female;0;No;No;4;Yes;No;P2P;No;No;No;No;No;No;Month-to-month;Yes;70.05;266.9;Yes;B
7341-LXCAF;Male;0;Yes;No;4;Yes;Yes;P2P;No;No;No;No;No;No;Month-to-month;Yes;74.65;301.4;Yes;D
9674-EHPPG;Male;0;Yes;No;46;No;No;P2C;Yes;No;Yes;Yes;No;No;Two year;No;40.4;1842.7;No;B
8128-YVJRG;Female;0;No;No;7;Yes;Yes;P2P;Yes;No;No;No;No;No;Month-to-month;Yes;79.65;604.7;Yes;D
5781-BKHOP;Female;0;Yes;No;72;Yes;Yes;P2P;Yes;Yes;Yes;No;Yes;No;Two year;No;100.65;7334.05;No;B
5213-TWWJU;Male;0;No;No;28;Yes;No;P2P;No;No;Yes;Yes;No;Yes;Month-to-month;No;91;2626.15;No;D
8628-MFKAX;Female;1;Yes;No;72;Yes;Yes;P2P;Yes;Yes;Yes;Yes;Yes;Yes;Two year;Yes;116.75;8277.05;No;B
7629-WIXZF;Female;0;No;No;7;Yes;No;P2C;Yes;No;No;No;No;Yes;One year;Yes;59.1;369.25;No;D
3976-HXHCE;Male;0;No;No;72;Yes;No;WIRE;No;No;No;No;No;No;Two year;No;19.3;1414.8;No;B
0254-KCJGT;Male;0;Yes;No;52;Yes;Yes;P2C;Yes;Yes;Yes;Yes;No;Yes;One year;Yes;81.4;4354.45;No;D
6461-SZMCV;Female;0;Yes;No;71;Yes;Yes;P2C;Yes;Yes;Yes;Yes;Yes;Yes;Two year;No;87.95;6365.35;No;B
9508-ILZDG;Female;1;No;No;34;Yes;Yes;P2P;No;Yes;No;Yes;Yes;No;Month-to-month;Yes;96.35;3190.25;No;D
1697-LYYYX;Female;0;Yes;Yes;61;Yes;No;WIRE;No;No;No;No;No;No;One year;No;19.1;1143.8;No;B
4749-VFKVB;Female;0;No;No;1;Yes;Yes;P2C;No;No;No;No;No;No;Month-to-month;Yes;50.1;50.1;Yes;D
4231-LZUYM;Female;0;Yes;No;72;Yes;Yes;WIRE;No;No;No;No;No;No;Two year;No;25.65;1887;No;B
7938-OUHIO;Male;0;No;No;3;Yes;No;P2P;No;No;Yes;Yes;Yes;Yes;Month-to-month;Yes;98.7;293.65;Yes;D
6128-AQBMT;Male;1;Yes;No;41;No;No;P2C;No;Yes;Yes;No;Yes;Yes;Month-to-month;Yes;53.95;2215.4;No;B
0431-APWVY;Female;0;Yes;Yes;28;Yes;No;P2P;No;No;No;No;Yes;Yes;One year;Yes;90.1;2598.95;Yes;D
5996-DAOQL;Male;0;No;No;1;Yes;No;WIRE;No;No;No;No;No;No;Month-to-month;Yes;20.45;20.45;No;B
0484-JPBRU;Male;0;No;No;41;Yes;Yes;WIRE;No;No;No;No;No;No;Month-to-month;Yes;25.25;996.45;No;D
0244-LGNFY;Female;0;Yes;Yes;72;Yes;Yes;P2C;Yes;Yes;Yes;Yes;Yes;Yes;Two year;No;92.65;6733;No;B
4295-YURET;Female;1;Yes;Yes;56;Yes;No;P2C;Yes;No;No;Yes;Yes;Yes;Two year;Yes;72.6;4084.35;No;D
8225-BTJAU;Male;1;No;No;10;Yes;No;P2P;No;No;No;No;No;Yes;Month-to-month;Yes;79.25;793.55;Yes;B
1866-ZSLJM;Male;0;No;No;21;Yes;No;WIRE;No;No;No;No;No;No;Month-to-month;No;20.5;402.85;No;D
4236-UJPWO;Female;0;No;No;2;No;No;P2C;No;No;No;No;No;No;Month-to-month;No;24.5;46.4;No;B
3387-VATUS;Male;0;No;No;5;Yes;Yes;P2P;No;No;No;No;Yes;Yes;Month-to-month;Yes;94.85;462.8;Yes;D
1143-NMNQJ;Female;0;No;No;2;Yes;Yes;P2P;No;No;No;No;No;Yes;Month-to-month;Yes;85.7;169.8;Yes;B
1110-KYLGQ;Female;0;No;No;63;Yes;Yes;P2P;Yes;Yes;Yes;No;Yes;Yes;Month-to-month;No;108.25;6780.1;No;D
3518-PZXZQ;Female;0;Yes;No;1;Yes;No;P2C;No;No;No;No;Yes;No;Month-to-month;Yes;55.3;55.3;No;B
7693-QPEFS;Male;1;No;No;52;Yes;Yes;P2P;No;No;No;No;No;No;Month-to-month;Yes;72.95;3829.75;No;D
5074-FBGHB;Male;0;No;No;64;Yes;Yes;P2P;No;No;Yes;Yes;Yes;Yes;One year;Yes;104.65;6889.8;No;B
4455-BFSPD;Female;0;Yes;No;61;Yes;Yes;P2P;No;No;No;Yes;Yes;Yes;One year;No;101.15;6383.9;No;D
1724-BQUHA;Male;1;No;No;5;Yes;No;P2P;No;No;No;No;Yes;Yes;Month-to-month;Yes;89.5;477.7;Yes;B
2323-ARSVR;Male;0;Yes;No;67;Yes;No;P2P;Yes;Yes;Yes;Yes;Yes;Yes;Two year;Yes;111.05;7321.05;No;D
